ticker,group,event,horizon,car,beta
PGR,control,Ida_2021,3 months,-0.03929896612515854,0.5030727856120384
PGR,control,Ian_2022,3 months,-0.007832538265338279,0.530154821733145
PGR,control,Helene_2024,3 months,-0.20114744964418307,-0.025642832806889695
PGR,control,Milton_2024,3 months,-0.17666134721449372,0.04326484916913596
TRV,control,Katrina_2005,1 week,-0.06715945036283391,1.1919818348549915
TRV,control,Rita_2005,1 week,0.031138065730299508,1.1314254567814974
TRV,control,Wilma_2005,1 week,0.03229406233642661,1.0857210266437949
TRV,control,Ike_2008,1 week,0.14323520310728574,1.172778266741727
TRV,control,Sandy_2012,1 week,-0.03316327001053966,0.9377429902544362
TRV,control,Harvey_2017,1 week,-0.04366082290047591,0.598089268821096
TRV,control,Irma_2017,1 week,-0.001561775940371695,0.6065473226634719
TRV,control,Maria_2017,1 week,0.018088656890465585,0.60301909726555
TRV,control,Michael_2018,1 week,-0.03135937815116761,0.8500412080358964
TRV,control,Laura_2020,1 week,0.00867247204047337,1.1018561775661295
TRV,control,Ida_2021,1 week,-0.024697740284305887,0.7848126322236872
TRV,control,Ian_2022,1 week,0.044915688686771905,0.4633801621176595
TRV,control,Helene_2024,1 week,-0.009150132435431337,0.3229785726839528
TRV,control,Milton_2024,1 week,0.03536472224775217,0.3529766188622506
TRV,control,Katrina_2005,2 weeks,-0.09420738557855042,1.1919818348549915
TRV,control,Rita_2005,2 weeks,0.005443355041820724,1.1314254567814974
TRV,control,Wilma_2005,2 weeks,0.037397468871056085,1.0857210266437949
TRV,control,Ike_2008,2 weeks,0.03428736917380207,1.172778266741727
TRV,control,Sandy_2012,2 weeks,-0.029791294057074973,0.9377429902544362
TRV,control,Harvey_2017,2 weeks,-0.0452306469725484,0.598089268821096
TRV,control,Irma_2017,2 weeks,0.008589679944090614,0.6065473226634719
TRV,control,Maria_2017,2 weeks,0.017679469546837724,0.60301909726555
TRV,control,Michael_2018,2 weeks,-0.016858299394431474,0.8500412080358964
TRV,control,Laura_2020,2 weeks,0.047171744861708394,1.1018561775661295
TRV,control,Ida_2021,2 weeks,-0.011048940261427161,0.7848126322236872
TRV,control,Ian_2022,2 weeks,0.05534833154925803,0.4633801621176595
TRV,control,Helene_2024,2 weeks,-0.03248778341074033,0.3229785726839528
TRV,control,Milton_2024,2 weeks,0.10513862854865214,0.3529766188622506
TRV,control,Katrina_2005,1 month,-0.024055499407785206,1.1919818348549915
TRV,control,Rita_2005,1 month,0.010251593061257551,1.1314254567814974
TRV,control,Wilma_2005,1 month,0.012555880595713926,1.0857210266437949
TRV,control,Ike_2008,1 month,0.08553943551619062,1.172778266741727
TRV,control,Sandy_2012,1 month,-0.023407763397263193,0.9377429902544362
TRV,control,Harvey_2017,1 month,-0.029316042443063912,0.598089268821096
TRV,control,Irma_2017,1 month,0.020544741077346246,0.6065473226634719
TRV,control,Maria_2017,1 month,0.059847712809783765,0.60301909726555
TRV,control,Michael_2018,1 month,0.013765872330446547,0.8500412080358964
TRV,control,Laura_2020,1 month,0.0384052568476847,1.1018561775661295
TRV,control,Ida_2021,1 month,-0.02884542153196511,0.7848126322236872
TRV,control,Ian_2022,1 month,0.12257064184122791,0.4633801621176595
TRV,control,Helene_2024,1 month,0.06314159007547404,0.3229785726839528
TRV,control,Milton_2024,1 month,0.06889058136565566,0.3529766188622506
TRV,control,Katrina_2005,3 months,-0.022477620996961677,1.1919818348549915
TRV,control,Rita_2005,3 months,-0.02674675641111793,1.1314254567814974
TRV,control,Wilma_2005,3 months,-0.03273963503818915,1.0857210266437949
TRV,control,Ike_2008,3 months,0.3564790498787223,1.172778266741727
TRV,control,Sandy_2012,3 months,0.0005144833840363579,0.9377429902544362
TRV,control,Harvey_2017,3 months,0.004989580764780129,0.598089268821096
TRV,control,Irma_2017,3 months,0.06695324806107948,0.6065473226634719
TRV,control,Maria_2017,3 months,0.06975360381653904,0.60301909726555
TRV,control,Michael_2018,3 months,0.01496676197452309,0.8500412080358964
TRV,control,Laura_2020,3 months,0.21349789194534521,1.1018561775661295
TRV,control,Ida_2021,3 months,-0.08409542022540917,0.7848126322236872
TRV,control,Ian_2022,3 months,0.18151845337198366,0.4633801621176595
TRV,control,Helene_2024,3 months,-0.03461597852785857,0.3229785726839528
TRV,control,Milton_2024,3 months,-0.016749319519246936,0.3529766188622506
